season,away_team,home_team,plus_minus_diff,netrtg_diff,pie_diff,winner
2015,PORTLAND TRAIL BLAZERS,PHILADELPHIA 76ERS,-13.2,-13.3,-9.6,0
2015,PHOENIX SUNS,TORONTO RAPTORS,4,4.2,1.5,1
2015,NEW YORK KNICKS,HOUSTON ROCKETS,12.7,13.5,6.8,1
2015,INDIANA PACERS,DALLAS MAVERICKS,2.6,3,1.6,0
2015,CHICAGO BULLS,UTAH JAZZ,-2.8,-2.9,-2.2,0
2015,ATLANTA HAWKS,WASHINGTON WIZARDS,-4.7,-5.3,-1.5,0
2015,GOLDEN STATE WARRIORS,MIAMI HEAT,-12.7,-12.9,-7.7,0
2015,DETROIT PISTONS,MILWAUKEE BUCKS,1.4,1.7,3.3,1
2015,SACRAMENTO KINGS,NEW ORLEANS PELICANS,4.5,4.5,2.3,0
2015,CHICAGO BULLS,DENVER NUGGETS,-6.5,-6.3,-6.4,1
2015,PORTLAND TRAIL BLAZERS,CHARLOTTE HORNETS,-7.4,-7.7,-4,0
2015,WASHINGTON WIZARDS,CLEVELAND CAVALIERS,3.8,4.2,-1.1,1
2015,GOLDEN STATE WARRIORS,ORLANDO MAGIC,-15.8,-15.8,-11.4,0
2015,BROOKLYN NETS,PHILADELPHIA 76ERS,-6.1,-6,-5.4,0
2015,TORONTO RAPTORS,ATLANTA HAWKS,2.3,2.8,3.4,0
2015,NEW YORK KNICKS,DALLAS MAVERICKS,12.2,13.3,8,1
2015,LOS ANGELES CLIPPERS,DETROIT PISTONS,-7.6,-8,-6.2,0
2015,SACRAMENTO KINGS,HOUSTON ROCKETS,7.1,7.1,2.4,1
2015,MILWAUKEE BUCKS,MINNESOTA TIMBERWOLVES,-9.2,-9.7,-5.8,0
2015,UTAH JAZZ,OKLAHOMA CITY THUNDER,2,2,-0.2,1
2015,INDIANA PACERS,SAN ANTONIO SPURS,5.9,6.1,4,1
2015,DENVER NUGGETS,PHOENIX SUNS,2.6,2.2,2.6,1
2015,MEMPHIS GRIZZLIES,LOS ANGELES LAKERS,-10,-10.6,-8,0
2015,CHICAGO BULLS,BOSTON CELTICS,-2.8,-2.7,-3.1,0
2015,GOLDEN STATE WARRIORS,CHARLOTTE HORNETS,-13.3,-13.3,-8.7,0
2015,NEW ORLEANS PELICANS,ATLANTA HAWKS,4.6,5.1,3.2,1
2015,MILWAUKEE BUCKS,DETROIT PISTONS,-1.4,-1.7,-3.3,0
2015,DALLAS MAVERICKS,TORONTO RAPTORS,0.2,-0.1,-1.5,0
2015,LOS ANGELES CLIPPERS,HOUSTON ROCKETS,-3.2,-3.5,-3.1,0
2015,ORLANDO MAGIC,INDIANA PACERS,6,6.1,5,1
2015,NEW YORK KNICKS,OKLAHOMA CITY THUNDER,11.5,12.2,6.4,1
2015,SACRAMENTO KINGS,SAN ANTONIO SPURS,9.9,10,6,1
2015,PHOENIX SUNS,DENVER NUGGETS,-2.6,-2.2,-2.6,1
2015,MEMPHIS GRIZZLIES,PORTLAND TRAIL BLAZERS,1,0.8,-0.8,0
2015,MINNESOTA TIMBERWOLVES,LOS ANGELES LAKERS,2,2,-0.3,0
2015,DALLAS MAVERICKS,PHILADELPHIA 76ERS,-11.9,-12.2,-9.5,0
2015,NEW ORLEANS PELICANS,WASHINGTON WIZARDS,-0.1,-0.2,1.7,1
2015,CHARLOTTE HORNETS,ATLANTA HAWKS,8.6,9.3,5.8,1
2015,INDIANA PACERS,CLEVELAND CAVALIERS,4.2,4.6,0.9,1
2015,HOUSTON ROCKETS,MILWAUKEE BUCKS,-3,-2.8,0.2,0
2015,LOS ANGELES CLIPPERS,UTAH JAZZ,-6.4,-6.8,-3.3,0
2015,SAN ANTONIO SPURS,BOSTON CELTICS,-6,-6,-4.7,0
2015,CHICAGO BULLS,BROOKLYN NETS,-5.9,-6,-4.9,0
2015,GOLDEN STATE WARRIORS,DETROIT PISTONS,-11.1,-11,-9.1,0
2015,MEMPHIS GRIZZLIES,SACRAMENTO KINGS,-6.9,-7.2,-4.5,0
2015,MIAMI HEAT,NEW YORK KNICKS,-6.7,-7.1,-5.1,0
2015,ORLANDO MAGIC,PHOENIX SUNS,4.8,4.8,3.6,0
2015,MINNESOTA TIMBERWOLVES,PORTLAND TRAIL BLAZERS,13,13.4,6.9,1
2015,TORONTO RAPTORS,LOS ANGELES LAKERS,-9.9,-10.2,-5.6,1
2015,SAN ANTONIO SPURS,PHILADELPHIA 76ERS,-15.2,-15.3,-11.9,0
2015,MIAMI HEAT,WASHINGTON WIZARDS,3.3,3.6,3.3,1
2015,DENVER NUGGETS,UTAH JAZZ,3.7,3.4,4.2,0
2015,MINNESOTA TIMBERWOLVES,LOS ANGELES CLIPPERS,15.4,16,8.7,1
2015,MILWAUKEE BUCKS,CLEVELAND CAVALIERS,4.1,4.2,0.3,1
2015,BOSTON CELTICS,ATLANTA HAWKS,5.2,5.6,4.2,1
2015,LOS ANGELES LAKERS,DETROIT PISTONS,5.8,6,2.8,0
2015,BROOKLYN NETS,NEW YORK KNICKS,-6.4,-7.1,-3.9,0
2015,DALLAS MAVERICKS,CHICAGO BULLS,0.1,-0.2,0.8,0
2015,OKLAHOMA CITY THUNDER,NEW ORLEANS PELICANS,-1.4,-1.3,0.3,1
2015,PORTLAND TRAIL BLAZERS,DENVER NUGGETS,-7.7,-7.6,-5.7,0
2015,INDIANA PACERS,PHOENIX SUNS,-1.2,-1.3,-1.4,1
2015,TORONTO RAPTORS,SACRAMENTO KINGS,-6.8,-6.8,-2.1,0
2015,ORLANDO MAGIC,GOLDEN STATE WARRIORS,15.8,15.8,11.4,1
2015,CHICAGO BULLS,CHARLOTTE HORNETS,-6.2,-6.4,-4.7,0
2015,LOS ANGELES LAKERS,WASHINGTON WIZARDS,7.5,7.7,7.5,1
2015,DETROIT PISTONS,BOSTON CELTICS,1.2,1.4,2,1
2015,SAN ANTONIO SPURS,BROOKLYN NETS,-9.1,-9.3,-6.5,1
2015,ATLANTA HAWKS,MIAMI HEAT,-8,-8.9,-4.8,0
2015,MEMPHIS GRIZZLIES,HOUSTON ROCKETS,0.2,-0.1,-2.1,1
2015,DALLAS MAVERICKS,MILWAUKEE BUCKS,-2.5,-2.6,-1,0
2015,PHILADELPHIA 76ERS,MINNESOTA TIMBERWOLVES,0.2,-0.1,2.7,0
2015,TORONTO RAPTORS,UTAH JAZZ,-2.9,-3,0.1,0
2015,ORLANDO MAGIC,LOS ANGELES CLIPPERS,12.3,12.8,8.5,1
2015,CLEVELAND CAVALIERS,NEW YORK KNICKS,-13.8,-14.9,-7.3,0
2015,INDIANA PACERS,PORTLAND TRAIL BLAZERS,3.9,4.1,1.7,1
2015,NEW ORLEANS PELICANS,GOLDEN STATE WARRIORS,9.3,9.1,6.1,1
2015,NEW YORK KNICKS,CHARLOTTE HORNETS,6.1,6.7,4.1,1
2015,OKLAHOMA CITY THUNDER,PHILADELPHIA 76ERS,-11.2,-11.1,-7.9,0
2015,DENVER NUGGETS,WASHINGTON WIZARDS,4.2,3.9,6,1
2015,LOS ANGELES LAKERS,BOSTON CELTICS,7,7.4,4.8,1
2015,ATLANTA HAWKS,BROOKLYN NETS,-8.3,-8.9,-6,0
2015,CLEVELAND CAVALIERS,TORONTO RAPTORS,-1.4,-1.7,-0.8,0
2015,SAN ANTONIO SPURS,MEMPHIS GRIZZLIES,-3,-2.8,-1.5,0
2015,HOUSTON ROCKETS,MINNESOTA TIMBERWOLVES,-12.2,-12.5,-5.6,0
2015,PHOENIX SUNS,DALLAS MAVERICKS,3.8,4.3,3,0
2015,MIAMI HEAT,MILWAUKEE BUCKS,3,3.6,1.9,1
2015,ORLANDO MAGIC,UTAH JAZZ,5.9,6,5.2,0
2015,INDIANA PACERS,SACRAMENTO KINGS,-4,-3.9,-2,1
2015,PHILADELPHIA 76ERS,DETROIT PISTONS,8,7.9,5.2,0
2015,GOLDEN STATE WARRIORS,CHICAGO BULLS,-7.1,-6.9,-4,0
2015,PHOENIX SUNS,HOUSTON ROCKETS,4.3,4.5,1.8,1
2015,MINNESOTA TIMBERWOLVES,SAN ANTONIO SPURS,15,15.4,9.2,1
2015,ORLANDO MAGIC,SACRAMENTO KINGS,2,2.2,3,0
2015,NEW ORLEANS PELICANS,LOS ANGELES CLIPPERS,5.8,6.1,3.2,1
2015,WASHINGTON WIZARDS,BOSTON CELTICS,-0.5,-0.3,-2.7,1
2015,DENVER NUGGETS,ATLANTA HAWKS,8.9,9.2,7.5,1
2015,OKLAHOMA CITY THUNDER,DETROIT PISTONS,-3.2,-3.2,-2.7,0
2015,MIAMI HEAT,MEMPHIS GRIZZLIES,5.8,6.5,3.8,1
2015,MILWAUKEE BUCKS,DALLAS MAVERICKS,2.5,2.6,1,1
2015,PORTLAND TRAIL BLAZERS,NEW YORK KNICKS,-13.5,-14.4,-8.1,0
2015,NEW ORLEANS PELICANS,LOS ANGELES LAKERS,-7.6,-7.9,-5.8,0
2015,ATLANTA HAWKS,INDIANA PACERS,-5.1,-5.7,-3.5,0
2015,BOSTON CELTICS,WASHINGTON WIZARDS,0.5,0.3,2.7,1
2015,CLEVELAND CAVALIERS,BROOKLYN NETS,-7.4,-7.8,-3.4,0
2015,DENVER NUGGETS,TORONTO RAPTORS,6.6,6.4,4.1,1
2015,GOLDEN STATE WARRIORS,MINNESOTA TIMBERWOLVES,-18.9,-19,-11.6,0
2015,UTAH JAZZ,SACRAMENTO KINGS,-3.9,-3.8,-2.2,1
2015,PHOENIX SUNS,LOS ANGELES CLIPPERS,7.5,8,4.9,1
2015,TORONTO RAPTORS,CLEVELAND CAVALIERS,1.4,1.7,0.8,1
2015,PORTLAND TRAIL BLAZERS,DETROIT PISTONS,-5.2,-5.4,-4.4,0
2015,DALLAS MAVERICKS,MEMPHIS GRIZZLIES,0.3,0.3,0.9,1
2015,NEW YORK KNICKS,NEW ORLEANS PELICANS,10.1,10.9,6.7,1
2015,MILWAUKEE BUCKS,OKLAHOMA CITY THUNDER,1.8,1.5,-0.6,1
2015,MIAMI HEAT,PHOENIX SUNS,1.7,1.9,-0.1,0
2015,SAN ANTONIO SPURS,UTAH JAZZ,-6,-6.2,-3.8,1
2015,SACRAMENTO KINGS,LOS ANGELES LAKERS,-3.1,-3.4,-3.5,1
2015,BOSTON CELTICS,CHARLOTTE HORNETS,-3.4,-3.7,-1.6,1
2015,LOS ANGELES CLIPPERS,INDIANA PACERS,-6.3,-6.7,-3.5,0
2015,WASHINGTON WIZARDS,ORLANDO MAGIC,-6.4,-6.5,-7,0
2015,PHILADELPHIA 76ERS,ATLANTA HAWKS,14.4,14.9,11.4,1
2015,BROOKLYN NETS,CHICAGO BULLS,5.9,6,4.9,1
2015,NEW ORLEANS PELICANS,DALLAS MAVERICKS,2.1,2.4,1.3,1
2015,PORTLAND TRAIL BLAZERS,MINNESOTA TIMBERWOLVES,-13,-13.4,-6.9,1
2015,NEW YORK KNICKS,SAN ANTONIO SPURS,15.5,16.4,10.4,1
2015,MIAMI HEAT,DENVER NUGGETS,-0.9,-0.3,-2.7,1
2015,HOUSTON ROCKETS,GOLDEN STATE WARRIORS,6.7,6.5,6,1
2015,CLEVELAND CAVALIERS,OKLAHOMA CITY THUNDER,-2.3,-2.7,-0.9,1
2015,HOUSTON ROCKETS,SACRAMENTO KINGS,-7.1,-7.1,-2.4,0
2015,PORTLAND TRAIL BLAZERS,CHICAGO BULLS,-1.2,-1.3,0.7,1
2015,LOS ANGELES CLIPPERS,WASHINGTON WIZARDS,-5.9,-6.3,-1.5,1
2015,ORLANDO MAGIC,ATLANTA HAWKS,11.1,11.8,8.5,1
2015,NEW YORK KNICKS,BOSTON CELTICS,9.5,10.4,5.7,0
2015,PHILADELPHIA 76ERS,BROOKLYN NETS,6.1,6,5.4,1
2015,INDIANA PACERS,TORONTO RAPTORS,2.8,2.9,0.1,1
2015,CHARLOTTE HORNETS,MEMPHIS GRIZZLIES,6.4,6.9,4.8,1
2015,OKLAHOMA CITY THUNDER,MINNESOTA TIMBERWOLVES,-11,-11.2,-5.2,0
2015,CLEVELAND CAVALIERS,NEW ORLEANS PELICANS,-3.7,-4,-0.6,1
2015,DETROIT PISTONS,PHOENIX SUNS,0.1,0,1.3,0
2015,MIAMI HEAT,UTAH JAZZ,2.8,3.1,1.5,0
2015,LOS ANGELES LAKERS,SAN ANTONIO SPURS,13,13.4,9.5,0
2015,GOLDEN STATE WARRIORS,DALLAS MAVERICKS,-7.2,-6.7,-4.8,0
2015,BROOKLYN NETS,CHARLOTTE HORNETS,-0.3,-0.4,0.2,0
2015,PORTLAND TRAIL BLAZERS,INDIANA PACERS,-3.9,-4.1,-1.7,0
2015,ATLANTA HAWKS,ORLANDO MAGIC,-11.1,-11.8,-8.5,1
2015,LOS ANGELES CLIPPERS,MILWAUKEE BUCKS,-6.2,-6.3,-2.9,1
2015,MEMPHIS GRIZZLIES,PHILADELPHIA 76ERS,-12.2,-12.5,-10.4,0
2015,DENVER NUGGETS,HOUSTON ROCKETS,6.9,6.7,4.4,1
2015,DETROIT PISTONS,SACRAMENTO KINGS,-2.7,-2.6,0.7,0
2015,CHICAGO BULLS,MIAMI HEAT,-5.6,-6,-3.7,0
2015,GOLDEN STATE WARRIORS,NEW ORLEANS PELICANS,-9.3,-9.1,-6.1,0
2015,UTAH JAZZ,WASHINGTON WIZARDS,0.5,0.5,1.8,1
2015,LOS ANGELES LAKERS,MINNESOTA TIMBERWOLVES,-2,-2,0.3,0
2015,PHOENIX SUNS,OKLAHOMA CITY THUNDER,3.1,3.2,1.4,1
2015,TORONTO RAPTORS,NEW YORK KNICKS,-12.4,-13.2,-6.5,0
2015,SAN ANTONIO SPURS,DENVER NUGGETS,-9.7,-9.6,-8,0
2015,CHARLOTTE HORNETS,CLEVELAND CAVALIERS,7.7,8.2,3.2,1
2015,LOS ANGELES LAKERS,INDIANA PACERS,7.1,7.3,5.5,1
2015,BOSTON CELTICS,PHILADELPHIA 76ERS,-9.2,-9.3,-7.2,0
2015,CHICAGO BULLS,ATLANTA HAWKS,2.4,2.9,1.1,1
2015,ORLANDO MAGIC,TORONTO RAPTORS,8.8,9,5.1,1
2015,MILWAUKEE BUCKS,PHOENIX SUNS,-1.3,-1.7,-2,0
2015,SAN ANTONIO SPURS,PORTLAND TRAIL BLAZERS,-2,-2,-2.3,1
2015,DETROIT PISTONS,LOS ANGELES CLIPPERS,7.6,8,6.2,1
2015,MINNESOTA TIMBERWOLVES,WASHINGTON WIZARDS,9.5,9.7,7.2,1
2015,MIAMI HEAT,BROOKLYN NETS,-0.3,0,-1.2,0
2015,GOLDEN STATE WARRIORS,MEMPHIS GRIZZLIES,-6.9,-6.4,-3.9,1
2015,UTAH JAZZ,NEW ORLEANS PELICANS,0.6,0.7,0.1,1
2015,DALLAS MAVERICKS,NEW YORK KNICKS,-12.2,-13.3,-8,0
2015,OKLAHOMA CITY THUNDER,SACRAMENTO KINGS,-5.9,-5.8,-2,0
2015,PHOENIX SUNS,CHARLOTTE HORNETS,-2.3,-2.3,-0.9,0
2015,ATLANTA HAWKS,CLEVELAND CAVALIERS,-0.9,-1.1,-2.6,0
2015,ORLANDO MAGIC,BOSTON CELTICS,5.9,6.2,4.3,1
2015,DALLAS MAVERICKS,DETROIT PISTONS,-3.9,-4.3,-4.3,0
2015,UTAH JAZZ,MIAMI HEAT,-2.8,-3.1,-1.5,0
2015,BROOKLYN NETS,TORONTO RAPTORS,6,6.1,2.6,1
2015,MEMPHIS GRIZZLIES,SAN ANTONIO SPURS,3,2.8,1.5,0
2015,MILWAUKEE BUCKS,PORTLAND TRAIL BLAZERS,3.8,3.7,1.1,1
2015,HOUSTON ROCKETS,DENVER NUGGETS,-6.9,-6.7,-4.4,0
2015,INDIANA PACERS,LOS ANGELES CLIPPERS,6.3,6.7,3.5,1
2015,NEW YORK KNICKS,CHICAGO BULLS,12.3,13.1,8.8,1
2015,NEW ORLEANS PELICANS,HOUSTON ROCKETS,2.6,2.6,0.1,0
2015,MILWAUKEE BUCKS,SACRAMENTO KINGS,-4.1,-4.3,-2.6,0
2015,OKLAHOMA CITY THUNDER,GOLDEN STATE WARRIORS,7.9,7.8,6.4,1
2015,UTAH JAZZ,ORLANDO MAGIC,-5.9,-6,-5.2,0
2015,CHARLOTTE HORNETS,PHILADELPHIA 76ERS,-5.8,-5.6,-5.6,0
2015,MINNESOTA TIMBERWOLVES,BOSTON CELTICS,9,9.4,4.5,1
2015,BROOKLYN NETS,CLEVELAND CAVALIERS,7.4,7.8,3.4,1
2015,TORONTO RAPTORS,DETROIT PISTONS,-4.1,-4.2,-2.8,0
2015,WASHINGTON WIZARDS,MIAMI HEAT,-3.3,-3.6,-3.3,0
2015,CHICAGO BULLS,MEMPHIS GRIZZLIES,0.2,0.5,0.1,0
2015,PORTLAND TRAIL BLAZERS,SAN ANTONIO SPURS,2,2,2.3,0
2015,LOS ANGELES CLIPPERS,DENVER NUGGETS,-10.1,-10.2,-7.5,1
2015,OKLAHOMA CITY THUNDER,LOS ANGELES LAKERS,-9,-9.2,-5.5,0
2015,PHOENIX SUNS,NEW YORK KNICKS,-8.4,-9,-5,0
2015,UTAH JAZZ,CHARLOTTE HORNETS,-3.4,-3.5,-2.5,1
2015,PORTLAND TRAIL BLAZERS,NEW ORLEANS PELICANS,-3.4,-3.5,-1.4,0
2015,ATLANTA HAWKS,HOUSTON ROCKETS,-2,-2.5,-3.1,0
2015,SAN ANTONIO SPURS,DALLAS MAVERICKS,-3.3,-3.1,-2.4,1
2015,INDIANA PACERS,DENVER NUGGETS,-3.8,-3.5,-4,1
2015,MILWAUKEE BUCKS,LOS ANGELES CLIPPERS,6.2,6.3,2.9,1
2015,NEW YORK KNICKS,TORONTO RAPTORS,12.4,13.2,6.5,1
2015,MEMPHIS GRIZZLIES,CLEVELAND CAVALIERS,1.3,1.3,-1.6,1
2015,DETROIT PISTONS,BROOKLYN NETS,-1.9,-1.9,0.2,1
2015,BOSTON CELTICS,MIAMI HEAT,-2.8,-3.3,-0.6,1
2015,PHILADELPHIA 76ERS,ORLANDO MAGIC,3.3,3.1,2.9,0
2015,LOS ANGELES LAKERS,SACRAMENTO KINGS,3.1,3.4,3.5,1
2015,PHOENIX SUNS,WASHINGTON WIZARDS,1.6,1.7,3.4,0
2015,INDIANA PACERS,MINNESOTA TIMBERWOLVES,-9.1,-9.3,-5.2,0
2015,NEW ORLEANS PELICANS,OKLAHOMA CITY THUNDER,1.4,1.3,-0.3,0
2015,DENVER NUGGETS,CHARLOTTE HORNETS,0.3,-0.1,1.7,1
2015,TORONTO RAPTORS,CHICAGO BULLS,-0.1,-0.1,2.3,1
2015,PORTLAND TRAIL BLAZERS,HOUSTON ROCKETS,-0.8,-0.9,-1.3,1
2015,UTAH JAZZ,MEMPHIS GRIZZLIES,3,3.4,2.3,0
2015,ATLANTA HAWKS,DALLAS MAVERICKS,-2.5,-2.7,-1.9,0
2015,LOS ANGELES CLIPPERS,SAN ANTONIO SPURS,-0.4,-0.6,0.5,1
2015,SACRAMENTO KINGS,GOLDEN STATE WARRIORS,13.8,13.6,8.4,1
2015,MINNESOTA TIMBERWOLVES,CLEVELAND CAVALIERS,13.3,13.9,6.1,1
2015,NEW ORLEANS PELICANS,INDIANA PACERS,-0.5,-0.6,-0.3,1
2015,BOSTON CELTICS,ORLANDO MAGIC,-5.9,-6.2,-4.3,1
2015,CHICAGO BULLS,WASHINGTON WIZARDS,-2.3,-2.4,-0.4,0
2015,LOS ANGELES CLIPPERS,ATLANTA HAWKS,-1.2,-1,0,1
2015,DENVER NUGGETS,BROOKLYN NETS,0.6,0.3,1.5,1
2015,PHILADELPHIA 76ERS,MIAMI HEAT,6.4,6,6.6,0
2015,CHARLOTTE HORNETS,MILWAUKEE BUCKS,3.6,4,2.9,0
2015,PORTLAND TRAIL BLAZERS,OKLAHOMA CITY THUNDER,-2,-2.2,-1.7,0
2015,DALLAS MAVERICKS,PHOENIX SUNS,-3.8,-4.3,-3,1
2015,GOLDEN STATE WARRIORS,LOS ANGELES LAKERS,-16.9,-17,-11.9,1
2015,WASHINGTON WIZARDS,NEW YORK KNICKS,-10,-10.7,-8.4,0
2015,OKLAHOMA CITY THUNDER,SAN ANTONIO SPURS,4,4.2,4,0
2015,CLEVELAND CAVALIERS,MIAMI HEAT,-7.1,-7.8,-2.2,1
2015,LOS ANGELES LAKERS,CHICAGO BULLS,9.8,10.1,7.9,1
2015,GOLDEN STATE WARRIORS,LOS ANGELES CLIPPERS,-3.5,-3,-2.9,1
2015,BROOKLYN NETS,BOSTON CELTICS,3.1,3.3,1.8,0
2015,CLEVELAND CAVALIERS,ORLANDO MAGIC,-10.2,-10.7,-5.9,0
2015,MILWAUKEE BUCKS,ATLANTA HAWKS,5,5.3,2.9,0
2015,INDIANA PACERS,DETROIT PISTONS,-1.3,-1.3,-2.7,1
2015,HOUSTON ROCKETS,MEMPHIS GRIZZLIES,-0.2,0.1,2.1,0
2015,SAN ANTONIO SPURS,NEW ORLEANS PELICANS,-5.4,-5.5,-3.7,1
2015,CHARLOTTE HORNETS,OKLAHOMA CITY THUNDER,5.4,5.5,2.3,1
2015,LOS ANGELES LAKERS,DALLAS MAVERICKS,9.7,10.3,7.1,1
2015,MINNESOTA TIMBERWOLVES,DENVER NUGGETS,5.3,5.8,1.2,1
2015,PHILADELPHIA 76ERS,PORTLAND TRAIL BLAZERS,13.2,13.3,9.6,1
2015,PHOENIX SUNS,SACRAMENTO KINGS,-2.8,-2.6,-0.6,0
2015,TORONTO RAPTORS,LOS ANGELES CLIPPERS,3.5,3.8,3.4,0
2015,ORLANDO MAGIC,CHARLOTTE HORNETS,2.5,2.5,2.7,0
2015,BOSTON CELTICS,WASHINGTON WIZARDS,0.5,0.3,2.7,1
2015,MEMPHIS GRIZZLIES,MIAMI HEAT,-5.8,-6.5,-3.8,0
2015,INDIANA PACERS,BROOKLYN NETS,-3.2,-3.2,-2.5,0
2015,NEW ORLEANS PELICANS,CHICAGO BULLS,2.2,2.2,2.1,1
2015,ATLANTA HAWKS,MILWAUKEE BUCKS,-5,-5.3,-2.9,0
2015,PHILADELPHIA 76ERS,UTAH JAZZ,9.2,9.1,8.1,1
2015,NEW YORK KNICKS,SACRAMENTO KINGS,5.6,6.4,4.4,1
2015,MINNESOTA TIMBERWOLVES,GOLDEN STATE WARRIORS,18.9,19,11.6,1
2015,DETROIT PISTONS,CLEVELAND CAVALIERS,5.5,5.9,3.6,0
2015,HOUSTON ROCKETS,SAN ANTONIO SPURS,2.8,2.9,3.6,1
2015,OKLAHOMA CITY THUNDER,DALLAS MAVERICKS,0.7,1.1,1.6,1
2015,TORONTO RAPTORS,DENVER NUGGETS,-6.6,-6.4,-4.1,0
2015,NEW YORK KNICKS,PORTLAND TRAIL BLAZERS,13.5,14.4,8.1,1
2015,PHOENIX SUNS,LOS ANGELES LAKERS,-5.9,-6,-4.1,0
2015,MILWAUKEE BUCKS,CHARLOTTE HORNETS,-3.6,-4,-2.9,0
2015,CHICAGO BULLS,INDIANA PACERS,-2.7,-2.8,-2.4,0
2015,SACRAMENTO KINGS,BROOKLYN NETS,0.8,0.7,-0.5,1
2015,ORLANDO MAGIC,MIAMI HEAT,3.1,2.9,3.7,0
2015,WASHINGTON WIZARDS,HOUSTON ROCKETS,2.7,2.8,-1.6,0
2015,UTAH JAZZ,LOS ANGELES CLIPPERS,6.4,6.8,3.3,1
2015,DETROIT PISTONS,ORLANDO MAGIC,-4.7,-4.8,-2.3,0
2015,CLEVELAND CAVALIERS,ATLANTA HAWKS,0.9,1.1,2.6,1
2015,BROOKLYN NETS,CHICAGO BULLS,5.9,6,4.9,0
2015,SAN ANTONIO SPURS,MEMPHIS GRIZZLIES,-3,-2.8,-1.5,1
2015,PHOENIX SUNS,NEW ORLEANS PELICANS,1.7,1.9,1.7,1
2015,WASHINGTON WIZARDS,DALLAS MAVERICKS,2.2,2.6,-0.4,1
2015,LOS ANGELES LAKERS,DENVER NUGGETS,3.3,3.8,1.5,0
2015,MINNESOTA TIMBERWOLVES,UTAH JAZZ,9,9.2,5.4,1
2015,TORONTO RAPTORS,PORTLAND TRAIL BLAZERS,1.1,1.2,1.6,1
2015,PHILADELPHIA 76ERS,GOLDEN STATE WARRIORS,19.1,18.9,14.3,1
2015,SACRAMENTO KINGS,BOSTON CELTICS,3.9,4,1.3,1
2015,MIAMI HEAT,INDIANA PACERS,2.9,3.2,1.3,1
2015,NEW YORK KNICKS,LOS ANGELES CLIPPERS,15.9,17,9.9,1
2015,MILWAUKEE BUCKS,CLEVELAND CAVALIERS,4.1,4.2,0.3,0
2015,CHARLOTTE HORNETS,HOUSTON ROCKETS,6.6,6.8,2.7,1
2015,NEW ORLEANS PELICANS,SAN ANTONIO SPURS,5.4,5.5,3.7,1
2015,PHOENIX SUNS,OKLAHOMA CITY THUNDER,3.1,3.2,1.4,1
2015,DENVER NUGGETS,CHICAGO BULLS,6.5,6.3,6.4,1
2015,SACRAMENTO KINGS,MINNESOTA TIMBERWOLVES,-5.1,-5.4,-3.2,0
2015,CLEVELAND CAVALIERS,CHARLOTTE HORNETS,-7.7,-8.2,-3.2,0
2015,BROOKLYN NETS,ORLANDO MAGIC,-2.8,-2.9,-2.5,0
2015,DALLAS MAVERICKS,BOSTON CELTICS,-2.7,-2.9,-2.3,0
2015,DETROIT PISTONS,NEW YORK KNICKS,-8.3,-9,-3.7,0
2015,HOUSTON ROCKETS,NEW ORLEANS PELICANS,-2.6,-2.6,-0.1,1
2015,WASHINGTON WIZARDS,OKLAHOMA CITY THUNDER,1.5,1.5,-2,1
2015,INDIANA PACERS,MILWAUKEE BUCKS,0.1,0.4,0.6,0
2015,PHILADELPHIA 76ERS,PHOENIX SUNS,8.1,7.9,6.5,1
2015,ATLANTA HAWKS,UTAH JAZZ,-5.2,-5.8,-3.3,0
2015,TORONTO RAPTORS,GOLDEN STATE WARRIORS,7,6.8,6.3,1
2015,MEMPHIS GRIZZLIES,LOS ANGELES LAKERS,-10,-10.6,-8,0
2015,CHARLOTTE HORNETS,ORLANDO MAGIC,-2.5,-2.5,-2.7,0
2015,BOSTON CELTICS,CHICAGO BULLS,2.8,2.7,3.1,1
2015,MIAMI HEAT,HOUSTON ROCKETS,6,6.4,1.7,1
2015,UTAH JAZZ,MINNESOTA TIMBERWOLVES,-9,-9.2,-5.4,0
2015,WASHINGTON WIZARDS,SAN ANTONIO SPURS,5.5,5.7,2,1
2015,MEMPHIS GRIZZLIES,DENVER NUGGETS,-6.7,-6.8,-6.5,1
2015,ATLANTA HAWKS,PORTLAND TRAIL BLAZERS,-1.2,-1.6,-1.8,0
2015,PHILADELPHIA 76ERS,LOS ANGELES CLIPPERS,15.6,15.9,11.4,1
2015,DALLAS MAVERICKS,CLEVELAND CAVALIERS,1.6,1.6,-0.7,0
2015,SACRAMENTO KINGS,DETROIT PISTONS,2.7,2.6,-0.7,1
2015,BROOKLYN NETS,MIAMI HEAT,0.3,0,1.2,1
2015,MILWAUKEE BUCKS,NEW YORK KNICKS,-9.7,-10.7,-7,0
2015,TORONTO RAPTORS,PHOENIX SUNS,-4,-4.2,-1.5,1
2015,INDIANA PACERS,LOS ANGELES LAKERS,-7.1,-7.3,-5.5,1
2015,CLEVELAND CAVALIERS,PHILADELPHIA 76ERS,-13.5,-13.8,-8.8,1
2015,CHARLOTTE HORNETS,BOSTON CELTICS,3.4,3.7,1.6,0
2015,DALLAS MAVERICKS,BROOKLYN NETS,-5.8,-6.2,-4.1,0
2015,HOUSTON ROCKETS,CHICAGO BULLS,-0.4,-0.4,2,1
2015,NEW YORK KNICKS,MEMPHIS GRIZZLIES,12.5,13.6,8.9,1
2015,DENVER NUGGETS,MINNESOTA TIMBERWOLVES,-5.3,-5.8,-1.2,0
